query_name,query_id,query_uri,severity,platform,cwe,cloud_provider,category,description_id,description,cis_description_id,cis_description_title,cis_description_text,file_name,similarity_id,line,issue_type,search_key,search_line,search_value,expected_value,actual_value
Container Capabilities Unrestricted,ce76b7d0-9e77-464d-b86f-c5c48e03e22d,https://docs.docker.com/compose/compose-file/compose-file-v3/#cap_add-cap_drop,LOW,DockerCompose,,,Resource Management,1ddab108,Some capabilities are not needed in certain (or any) containers. Make sure that you only add capabilities that your container needs. Drop unnecessary capabilities as well.,,,,../../path/boilerplates/docker-compose/traefik/docker-compose.yaml,1637855e750066cea13eca08e271fc08f14c2a9bfc503396c5587724d1dc1ef8,7,MissingAttribute,services.traefik,7,,Docker compose file to have 'cap_drop' attribute,Docker compose file doesn't have 'cap_drop' attribute. Make sure your container only has necessary capabilities.
Container Capabilities Unrestricted,ce76b7d0-9e77-464d-b86f-c5c48e03e22d,https://docs.docker.com/compose/compose-file/compose-file-v3/#cap_add-cap_drop,LOW,DockerCompose,,,Resource Management,1ddab108,Some capabilities are not needed in certain (or any) containers. Make sure that you only add capabilities that your container needs. Drop unnecessary capabilities as well.,,,,../../path/boilerplates/docker-compose/homer/docker-compose.yaml,cbb2fd11a8efeb923f4c75936754ca603598ee5d50d8f1172ccd62f249b190dd,3,MissingAttribute,services.homer,3,,Docker compose file to have 'cap_drop' attribute,Docker compose file doesn't have 'cap_drop' attribute. Make sure your container only has necessary capabilities.
Container Capabilities Unrestricted,ce76b7d0-9e77-464d-b86f-c5c48e03e22d,https://docs.docker.com/compose/compose-file/compose-file-v3/#cap_add-cap_drop,LOW,DockerCompose,,,Resource Management,1ddab108,Some capabilities are not needed in certain (or any) containers. Make sure that you only add capabilities that your container needs. Drop unnecessary capabilities as well.,,,,../../path/boilerplates/docker-compose/ansiblesemaphore/docker-compose.yaml,6f5c413f3a011284a425f33568a6fe40037914730b2df2b055001a3ea0a55f1b,17,MissingAttribute,services.semaphore,17,,Docker compose file to have 'cap_drop' attribute,Docker compose file doesn't have 'cap_drop' attribute. Make sure your container only has necessary capabilities.
Container Capabilities Unrestricted,ce76b7d0-9e77-464d-b86f-c5c48e03e22d,https://docs.docker.com/compose/compose-file/compose-file-v3/#cap_add-cap_drop,LOW,DockerCompose,,,Resource Management,1ddab108,Some capabilities are not needed in certain (or any) containers. Make sure that you only add capabilities that your container needs. Drop unnecessary capabilities as well.,,,,../../path/boilerplates/docker-compose/nginxproxymanager/docker-compose.yaml,3d041723d6d5ea63056f2ba8dd7faf6b656e6152fa57e56dfc10068972f2a64a,22,MissingAttribute,services.nginxproxymanager-db,22,,Docker compose file to have 'cap_drop' attribute,Docker compose file doesn't have 'cap_drop' attribute. Make sure your container only has necessary capabilities.
Cpus Not Limited,6b610c50-99fb-4ef0-a5f3-e312fd945bc3,https://docs.docker.com/compose/compose-file/compose-file-v3/#resources,LOW,DockerCompose,,,Resource Management,d58d94a1,"CPU limits should be set because if the system has CPU time free, a container is guaranteed to be allocated as much CPU as it requests",,,,../../path/boilerplates/docker-compose/pihole/docker-compose.yaml,b48390d95d83ce4cd3e4d436d0a92bb859551a098353ff550d739eb9d165cf27,11,MissingAttribute,services.pihole,11,,'deploy.resources.limits.cpus' should be defined,'deploy' is not defined
Deployment Has No PodAntiAffinity,461ed7e4-f8d5-4bc1-b3c6-64ddb4fd00a3,https://registry.terraform.io/providers/hashicorp/kubernetes/latest/docs/resources/deployment#affinity,LOW,Terraform,,,Resource Management,4a5ad90d,"Check if Deployment resources don't have a podAntiAffinity policy, which prevents multiple pods from being scheduled on the same node.",,,,../../path/terraform-up-and-running-code/code/terraform/07-working-with-multiple-providers/modules/services/k8s-app/main.tf,70dcdce20e89f89da04e785476c42d272b26356790d5338d901bb3a51a1b235c,32,MissingAttribute,kubernetes_deployment[app].spec.template.spec,-1,,kubernetes_deployment[app].spec.template.spec.affinity should be set,kubernetes_deployment[app].spec.template.spec.affinity is undefined
EKS cluster logging is not enabled,37304d3f-f852-40b8-ae3f-725e87a7cedf,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/eks_cluster#enabled_cluster_log_types,LOW,Terraform,,AWS,Observability,80a41f88,Amazon EKS control plane logging is not enabled,,,,../../path/terraform-up-and-running-code/code/terraform/07-working-with-multiple-providers/modules/services/eks-cluster/main.tf,b9a083af100aa74e7cb67d4ce021e627dcb3a546254e364aa6f69d074bd952f8,13,MissingAttribute,aws_eks_cluster[cluster],-1,,'enabled_cluster_log_types' should be defined and not null,'enabled_cluster_log_types' is undefined or null
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/08-production-grade-infrastructure/more-than-terraform/null-resource/main.tf,b190c63a4bc192c60568e3fcf56ad7f59608b42de23179cecc4b22405d0c8492,12,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-aws-vpc/examples/vpc-flow-logs/main.tf,027f5e80d8f83d5f1c295591c9a9830cd364a31a93485c1d7d2ca927a2ffe0ab,109,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/module-example/modules/services/webserver-cluster/main.tf,d94c27772ed0639686a7f18d60a047f477a783dce3c5d75a17f075a9e924a9b6,12,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-aws-eks/modules/aws-auth/main.tf,4f321a5c8a65b9cc38056327148a766f26b9f15d6d6dc2711659fd312e7b7034,14,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/10-terraform-team/live/stage/services/conflict-anna/main.tf,796165b4aedc6ae52a9334336e4aef9549a23b25e0cb54078081b3fd50f5e131,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/boilerplates/terraform/kubernetes/ingress.tf,7e15cc84ae57d716e73c6c8de373958b03546a473f4037a5c500a17129c1989b,1,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/boilerplates/terraform/civo/server.tf,d20c2e9bed7f3019be17456f30a2eab34269a9ac288ce3dadc098af65c9d55f3,6,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/module-example/prod/services/webserver-cluster/main.tf,e733f48480b9a91c1f77b31a847c3cecacb3685a3180e9fb1e5a42c93a5f7935,28,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-aws-eks/examples/outposts/main.tf,a4451c4037c65f5094ef07b4de567e422da8f53bd64ba39afff7741688e00d6b,75,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/live/global/one-iam-user/main.tf,c0337e9c5f21cfc9adea859d6be74e1de070170dc7d702468d09d2c97dc7d8ac,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/multi-repo-example/live/prod/data-stores/mysql/main.tf,7c5b1da713d0f461ebc1b5d0005ac024e27830575fa9df48aaba316c1c1a88a1,27,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/multi-repo-example/live/prod/services/webserver-cluster/main.tf,d1056ca1020806f736be0ae14045633607ce1e6613cb71998f52c85a1e453d8f,31,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/09-testing-terraform-code/modules/networking/alb/main.tf,86afa2794d7fa5201b7fe1c39c7271e864efa57f490a7a1b767fe8649cbc8d6d,12,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/boilerplates/terraform/templates/kubernetes-automation-example/traefik.tf,ad7b4d4b6185243b462dcff3e4e5f8802dbe00b2d0c73c1aa513570baca42def,3,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-aws-eks/examples/user_data/outputs.tf,771e313756cca49949561becc5f4a8049dfa7862390fb7495538f88f9124a125,13,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/07-working-with-multiple-providers/modules/services/eks-cluster/main.tf,1b342cd8c17216c9bbd3c3433174d79dfca1b88b1a2a1650f041e727be51daf2,13,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/boilerplates/terraform/civo/ssh_key.tf,c68d77736ed138986ea09c1e9cdf8761584553a43fabc5ae82ec786768d6aba7,11,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/01-why-terraform/web-server/main.tf,96f5149060473e1b9981507c4e98f60765834f3e4bd00c4998b302087f6b9e4a,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/modules/landing-zone/iam-user/main.tf,d38490ee26d54a52636c8739b9fa2c6d09ab6de636009728aeda9850aefd2d30,12,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/04-terraform-module/module-example/stage/services/webserver-cluster/main.tf,392703a6b69f3e710a951de6d0458e026b3cff095c33f285efdd7c1dc63b9bd0,30,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/08-production-grade-infrastructure/small-modules/modules/services/hello-world-app/main.tf,51fe4f40f005fd980dd0f196a73a3c600150350871e21c9d87a86efc980b61da,46,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/08-production-grade-infrastructure/small-modules/modules/cluster/asg-rolling-deploy/main.tf,e4357bb627e65735be5355dc264f12e641b268f1858d1cf4310bad4d545ddac4,12,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-aws-vpc/vpc-flow-logs.tf,bb2d5d9ada5eae8415a9ae5c69c62a5e9abc59d666bfe9c0cb63c22ede9d5cb0,17,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/07-working-with-multiple-providers/examples/multi-region/main.tf,b6f970face4fd0cdb23e4ff6c61fa19edef8b8b869d93dd769397a8b210e809b,30,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/09-testing-terraform-code/examples/opa/main.tf,894357d5411a55ac88ae53db0a32ac31dcc29077463f4e40b636cfeb52bfa2bc,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/03-terraform-state/file-layout-example/global/s3/main.tf,94e1436485cc6501551c8cef4cffd579b9f58471d8f6c5ea039360408d6ed776,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/boilerplates/terraform/civo/network.tf,1c6c888ea13eafa5543d3a764f53cc2b96baa0876358ec0ce6cd100a0b70309f,1,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/02-intro-to-terraform-syntax/webserver-cluster/main.tf,d29cd14eb072183f712e8fa83cdd129ab93385d1a9d9167d44911422dd94e472,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/09-testing-terraform-code/modules/cluster/asg-rolling-deploy/main.tf,aae3edaf9ec20305843d8e8f4a52575842ef342298d60d6565b880e0d43a4b64,12,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/live/stage/services/multiple-ec2-instances/main.tf,d9cd86c212cea945e655a2a84a7befaf3e6d780ac9b3186e7d3a7cde44627b8d,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/loops-and-if-statements/live/global/existing-iam-user/main.tf,a79e6281c7ca78aa5e61a0a06b2a95cddaffb2df4eab28cbcdd87486598c451c,16,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/boilerplates/terraform/civo/firewall.tf,9af6c1b09ad49209aaf352d5eeeceeb4e279ed63b68e71e56fd1c414b62549e6,1,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/modules/services/webserver-cluster-instance-refresh/main.tf,3ac8435a4398cc612dd6241b0a4d0fbf2218969ef5c7b929fa7636b814b8e388,12,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/06-managing-secrets-with-terraform/mysql-vars/main.tf,170c6bf114cad1715f329361c7e4677a168acc531fae7271a3b42f04c503e649,17,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/06-managing-secrets-with-terraform/mysql-aws-secrets-mgr/main.tf,371237e9a9a0705ee3b7edce81f86f39b1ae3fbb8517dc8b996558de520c1b26,26,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/boilerplates/terraform/templates/cloud-deployment-example/civo.tf,215b654c3f40ee8d05afa976545780b3864136809993ca2fcf0213fc6c3b4637,5,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-up-and-running-code/code/terraform/05-tips-and-tricks/zero-downtime-deployment/live/stage/services/webserver-cluster/main.tf,e75ac5746a2ad00207da1f69ebf89faf07c4adee4bfd4c92f49d71423d62a61f,33,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-aws-eks/modules/_user_data/main.tf,62455355231c891b34f9ee2e3001aeae9fd2a6bac3fb13a371c8ecdf2909f74a,5,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
IAM Access Analyzer Not Enabled,e592a0c5-5bdb-414c-9066-5dba7cdea370,https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/accessanalyzer_analyzer,LOW,Terraform,,AWS,Best Practices,d03e85ae,IAM Access Analyzer should be enabled and configured to continuously monitor resource permissions,,,,../../path/terraform-aws-eks/modules/eks-managed-node-group/main.tf,bc230598876c0f0662a5bc484230dc43d3fce8326a4884e5801c0636b7efb104,68,MissingAttribute,resource,-1,,'aws_accessanalyzer_analyzer' should be set,'aws_accessanalyzer_analyzer' is undefined
